id,name,tel,employee_count,homepage_link,address,sales_amount,corporate_number
15628,有限会社阿部悦三商店,0195-42-3611,121,,岩手県九戸郡九戸村伊保内第１３地割４７,1324037,8400002012144
15629,日本一フード株式会社,0195-22-5600,121,,岩手県二戸市下斗米上野平６７－２３,1397918,9400001008233
15630,ランドワーク株式会社,022-354-3136,121,,宮城県宮城郡松島町松島字小梨屋２－１４,2194601,6370601000760
15631,気仙沼ほてい株式会社,"",121,,宮城県気仙沼市本浜町１－４３－１,2183383,5370501000192
15632,株式会社プロテックス・ジャパン,0774-95-4800,121,,京都府相楽郡精華町光台３－２－１,1836836,7130001040042
15633,新潟航空サービス株式会社,025-270-5091,121,,新潟県新潟市東区松浜町３７１０新潟空港貨物ビル,440000,1110001002099
15634,高速紙工業株式会社,025-773-3301,121,,新潟県南魚沼市津久野１１１２－１４,2151039,1110001026296
15635,しまね信用金庫,0852-23-5505,121,,島根県松江市御手船場町５５７－４,1805152,6280005000219
15636,株式会社波里,0283-24-0001,121,,栃木県佐野市村上町９０３,3546526,9060001020545
15637,日冷工業株式会社,0282-43-3311,121,,栃木県栃木市大平町真弓１５７０,2367039,5060001016794
15638,ＭＳ中国株式会社,082-234-6822,121,,広島県広島市中区西十日市町９－９,770090,1240001049111
15639,株式会社ワタキュークリーン,0133-76-2525,121,,北海道石狩市新港西１－７１６,1801000,4430001031848
15640,株式会社こうこく,082-819-0510,121,,広島県広島市安佐北区亀山７－９－４５,1365447,3240001003215
15641,株式会社２１,082-922-0021,121,,広島県広島市佐伯区海老園１－４－４３,2504404,3240001011713
15642,長岡商事株式会社,0824-72-2161,121,,広島県庄原市西本町２－１２－１０,4564105,5240001024993
15643,株式会社和光エンジニアリング,075-611-1225,121,,京都府京都市伏見区横大路柿ノ本町７,462800,6130001016134
15644,合資会社ダスキン熊本,096-384-1331,121,,熊本県熊本市中央区上水前寺１－１０－２１,,7330003000494
15645,株式会社ナナーズ,0267-97-2321,121,,長野県南佐久郡川上村大深山１１８６,2831441,7100001008249
15646,株式会社サイカワ,0257-24-4111,121,,新潟県柏崎市安田７５８６,2029000,2110001017311
15647,株式会社大祐,0256-47-1116,121,,新潟県三条市福島新田丙１１７９－２,2868051,9110001014236
15648,株式会社福栄,0957-62-2960,121,,長崎県島原市礫石原町甲１２０２－４３,6922334,5310001009698
15649,株式会社ワイ・デー・ケー九州,0942-92-7811,121,,佐賀県三養基郡基山町小倉３４－４,3497200,8300001006396
15650,株式会社鈴与カーゴサービス静岡,054-361-6700,121,,静岡県静岡市清水区愛染町２１－１靜甲愛染ビル,1437467,9080001010676
15651,イハラニッケイ化学工業株式会社,054-388-2561,121,,静岡県静岡市清水区蒲原５７００－１,6869704,7080001010182
15652,芦野工業株式会社,023-666-6192,121,,山形県天童市石鳥居３－１,2061612,2390001000025
15653,昭北ラミネート工業株式会社,076-451-7466,121,,富山県富山市飯野１－１,4253719,7230001001273
15654,タカノホーム株式会社,076-425-1211,121,,富山県富山市今泉西部町７－１,8195515,1230001001592
15655,石黒産業株式会社,0766-67-1496,121,,富山県小矢部市本町３－１６,4080325,1230001008935
15656,日本海環境サービス株式会社,076-444-6800,121,,富山県富山市久方町２－５４,2228347,5230001002281
15657,株式会社ファーレン富山,076-425-1500,121,,富山県富山市掛尾町５１３－２,4688516,5230001002653
15658,和歌山第一交通株式会社,073-452-2305,121,,和歌山県和歌山市福島２４９－３,,5170001003815
15659,株式会社旭工業,0763-52-3840,121,,富山県南砺市殿６４２,2556000,2230001008678
15660,東ソー・シリカ株式会社,0834-62-3590,121,,山口県周南市開成町４５６０,7813000,8010401055931
15661,黒谷株式会社,0766-84-0001,121,,富山県射水市奈呉の江１２－２,42752780,3230001012407
15662,株式会社アルファクス・フード・システム,0836-39-5151,121,,山口県山陽小野田市千崎１２８,1291206,1250001002936
15663,秋田酒類製造株式会社,018-864-7331,121,,秋田県秋田市川元むつみ町４－１２,2797000,8410001000388
15664,"旧：原田木材株式会社
新：ランベックスジャパン",096-380-7531,121,,熊本県熊本市東区平山町２９８５－１,10623810,
15665,株式会社アイキューブ,0266-75-1150,121,,長野県茅野市塚原１－３－２１,1736000,5100001018183
15666,アネックス・インフォメーション株式会社,0268-37-1500,121,,長野県上田市下之郷８１３－１１,2161937,1100001009475
15667,株式会社協和製作所,0766-31-6001,121,,富山県高岡市四日市１３３－１２,4096700,3230001009931
15668,株式会社クア・アンド・ホテル,055-222-5111,121,,山梨県甲府市丸の内２－２１－１,1706000,9090001000552
15669,熊野油脂株式会社,0561-82-9245,120,,,10200000,6180001078789
15670,株式会社新生工務,052-758-1750,120,,愛知県名古屋市守山区小幡中１－８－１７,3276584,6180001056035
15671,株式会社愛林会,052-693-6400,120,,愛知県名古屋市南区豊２－１３－２７清和ビル３Ｆ,,3180001089806
15672,株式会社アビヅ,052-619-6600,120,,愛知県名古屋市港区昭和町１４－２４,4156796,9180001053731
15673,株式会社イズミ,0586-69-3983,120,,,1858409,8180001084141
15674,三ツ矢製菓株式会社,052-361-3131,120,,愛知県名古屋市中川区富川町４－１,,4180001021008
15675,株式会社オーロラ,052-955-6044,120,,愛知県名古屋市中区錦３－４－１３第４３オーシャンビル５Ｆ,,1180001052682
15676,三協株式会社,052-582-8278,120,,愛知県名古屋市中村区名駅南１－２０－１０,3001421,5180001030288
15677,株式会社アドプランナー,052-852-0570,120,,愛知県名古屋市瑞穂区妙音通４－２９,1754557,3180001113598
15678,三立興産株式会社,052-681-2251,120,,愛知県名古屋市熱田区神宮４－１－２５,18513767,4180001021940
15679,株式会社トライアンフ,052-339-0610,120,,愛知県名古屋市中区上前津２－１４－１５第一住建上前津ビル６Ｆ,810986,5180001057819
15680,伊藤忠セラテック株式会社,0561-21-4131,120,,,7100000,7180001105377
15681,光フードサービス株式会社,052-581-8090,120,,愛知県名古屋市西区名駅１－１－１６,1120000,6180001072619
15682,株式会社東洋化学,0575-40-3011,120,,岐阜県関市下之保４９２７－２,2504000,5200001019411
15683,ペットライン株式会社,0572-29-2011,120,,岐阜県多治見市大針町６５７－１,11000000,9200001022312
15684,田澤電材株式会社,058-273-1121,120,,岐阜県岐阜市清本町２－５０,6813510,3200001003202
15685,株式会社オカベ,089-983-1230,120,,,4500000,6500001004712
15686,アイム株式会社,0896-74-7555,120,,,5900000,1500001014848
15687,株式会社ＩＪＣ,0898-31-7543,120,,,2298803,7500001011195
15688,株式会社上田,0895-24-3200,120,,,528000,7500001015304
15689,薦田紙工業株式会社,0896-28-1136,120,,,5200000,7500001014628
15690,株式会社可児ゴルフ倶楽部,0574-64-1111,120,,岐阜県可児市久々利向平２２１－２,1779489,1200001017708
15691,山崎金属株式会社,0776-22-1500,120,,,10872519,6210001004394
15692,株式会社コーワ,0776-34-1822,120,,,950000,5210001001228
15693,鈴木商事株式会社,0187-62-4533,120,,秋田県大仙市大曲栄町１１－３,6300000,5410001007980
15694,田中建設株式会社,0185-87-2237,120,,秋田県山本郡三種町鹿渡字千刈田１９４－３,2558120,5410001007403
15695,弥生プライマル株式会社,0562-47-1465,120,,愛知県大府市北崎町井田３１,3294234,6180001009637
15696,コサキ株式会社,0566-71-5000,120,,愛知県安城市城南町２－１１－４,1600000,5180301012878
15697,株式会社ラグーナテンボス,0533-58-2710,120,,愛知県蒲郡市海陽町２－３－１,2211231,9011101070138
15698,株式会社カイノス,0563-56-3535,120,,愛知県西尾市丁田町杢左１２－２,3851753,1180301022807
15699,八戸鉱山株式会社,0178-25-4033,120,,,4405899,7420001005494
15700,八戸燃料株式会社,0178-43-1151,120,,,6657364,8420001006459
15701,株式会社大進建設,017-781-3000,120,,,7387170,2420001001259
15702,株式会社ナニワ,0561-34-7281,120,,愛知県みよし市莇生町下永井田１－２,3767531,9180301019738
15703,タカ食品工業株式会社,0944-62-5686,120,,福岡県みやま市瀬高町小川１１８９－１,3186762,5290001052998
15704,株式会社ルルアーク,092-611-5221,120,,福岡県福岡市東区松島３－３０－２３,5416119,1290001003427
15705,株式会社明月堂,092-411-7777,120,,福岡県福岡市博多区東那珂２－１１－２３,3681406,2290001018218
15706,日本地研株式会社,092-571-2764,120,,福岡県福岡市博多区諸岡５－２５－２５,2234630,8290001015267
15707,クリーンメンテック株式会社,0154-23-3093,120,,北海道釧路市栄町１０－７,371358,2460001000876
15708,北王コンサルタント株式会社,0155-26-3775,120,,北海道帯広市西七条北１－１１,1517342,7460101001539
15709,株式会社イワクラ,0144-55-6811,120,,北海道苫小牧市晴海町２３－１,9506258,2430001052631
15710,十勝バス株式会社,0155-37-6500,120,,北海道帯広市西二十三条北１－１－１,864554,4460101001145
15711,ＴＫタクシー株式会社,0155-33-8515,120,,北海道帯広市西十九条南１－７－３０,395380,1460101001107
15712,株式会社ＳＨＡＲＥ,011-596-0215,120,,北海道札幌市中央区南１０条西１４－１－５,550000,1430001056146
15713,株式会社ランテック,011-764-5620,120,,北海道札幌市北区新琴似町５６１－１,850000,4430001030164
15714,株式会社サンキャスト,0296-44-4175,120,,茨城県下妻市半谷１０８６,3316411,5050001013322
15715,株式会社セントラル,0197-46-3939,120,,岩手県奥州市胆沢南都田字化粧坂１７９,6647496,3400001015805
15716,ワイエムエス株式会社,076-237-1110,120,,石川県白山市旭丘３－２５,3000000,8220001009523
15717,田中石灰工業株式会社,088-882-1158,120,,高知県高知市五台山３９８３,4560939,8490001006221
15718,株式会社エムジー,022-356-5571,120,,宮城県宮城郡利府町しらかし台６－１－８,1455448,7370601000108
15719,東邦アセチレン株式会社,022-366-6110,120,,宮城県多賀城市栄２－３－３２,15695600,8010001034831
15720,株式会社ジェー・シー・アイ,022-782-6838,120,,宮城県仙台市宮城野区扇町５－３－３８,5624571,7370001008552
15721,株式会社パム,098-860-9005,120,,沖縄県那覇市久茂地２－３－１０ＲＢＣメディアセンタービル７Ｆ,1418000,3360001002551
15722,つばめガス株式会社,086-263-6666,120,,岡山県岡山市南区福田１７４,3424454,6260001004448
15723,株式会社アミパラ,086-242-4433,120,,岡山県岡山市南区泉田５－３－８,9670331,8260001000354
15724,株式会社ライフケア,086-805-4500,120,,岡山県岡山市北区野田３－２０－２８,2315813,1260001006960
15725,旭テクノプラント株式会社,086-430-0123,120,,岡山県倉敷市新田２４０３－１,2485248,6260001012467
15726,ナカダ産業株式会社,0547-45-3141,120,,静岡県島田市志戸呂８８０－３,3200893,8080001013432
15727,株式会社オートベル,055-922-6029,120,,静岡県沼津市岡宮１２６６－８７,5700000,5080101000003
15728,株式会社カトー,028-658-1234,120,,栃木県宇都宮市大和２－１－１,5400000,3060001001220
15729,株式会社日東コーン・アルム,028-636-4550,120,,栃木県宇都宮市川田町９６５,4300000,7010001175932
15730,株式会社藤井繊維,027-361-1690,120,,群馬県高崎市問屋町１－２－２,3500000,5070001008221
15731,株式会社鳥取メカシステム,0857-52-6009,120,,鳥取県鳥取市若葉台南７－１－３１,1928239,7270001000965
15732,山陰警備保障株式会社,0857-24-4125,120,,鳥取県鳥取市南安長１－１－２,600000,3270001000234
15733,株式会社ｅ－スタッフ,0564-25-8859,120,,,459668,5180301003753
15734,株式会社長登屋,0568-22-8511,120,,愛知県北名古屋市高田寺東の川１２,6042000,7180001026474
15735,株式会社冨士商事,052-875-3255,120,,愛知県名古屋市緑区元徳重１－１６２１,1469000,3180001010960
15736,中島急送株式会社,0564-32-5911,120,,,1038073,6180301001491
15737,サンアイ株式会社,0568-25-7895,120,,愛知県北名古屋市鍜治ヶ一色拳５０,1531354,2180001054579
15738,大木開発株式会社,0532-52-5353,120,,愛知県豊橋市広小路１－４３,28329000,2180301005232
15739,株式会社レッツ,0532-55-0300,120,,愛知県豊橋市駅前大通１－１４,200000,3180301007608
15740,大森木材株式会社,052-819-1700,120,,愛知県名古屋市南区桜本町３５,5650076,1180001009930
15741,株式会社ティーエヌ製作所,0586-77-1313,120,,,1480000,3180001083148
